key,ceo_effect_list,point_change_per_turn_if_active,title,description,icon_path,opinion_topic_modifier
3k_ytr_ceo_node_trait_personality_land_alert,3k_ytr_ceo_node_trait_personality_land_alert,0,Vigilant,This one uncannily evades blows as if they are forewarned of each one.,UI/Campaign UI/traits/icon_stalwart_metal.png,3k_main_opinion_topic_set_perception_vigilant
3k_ytr_ceo_node_trait_personality_land_aspiring,3k_ytr_ceo_node_trait_personality_land_aspiring,0,Committed,"Like an arrow, this one is ever-moving towards one goal, sweeping up many others in their wake.",UI/Campaign UI/traits/icon_honourable_earth.png,3k_main_opinion_topic_set_determination_committed
3k_ytr_ceo_node_trait_personality_land_composed,3k_ytr_ceo_node_trait_personality_land_composed,0,Composed,"Whenever tragedy strikes, this one remains untroubled and acts as an anchor for others with reason and clear thinking.",UI/Campaign UI/traits/icon_composed_metal.png,3k_main_opinion_topic_set_bravery_composed
3k_ytr_ceo_node_trait_personality_land_courageous,3k_ytr_ceo_node_trait_personality_land_courageous,0,Intrepid,"True courage comes from refusing to let fear paralyse you from righteous action, not in denying you feel it to save face.",UI/Campaign UI/traits/icon_stalwart_wood.png,3k_main_opinion_topic_set_bravery_intrepid
3k_ytr_ceo_node_trait_personality_land_generous,3k_ytr_ceo_node_trait_personality_land_generous,0,Philanthropic,This person has few belongings and refuses luxuries to be free of material concerns and focus on the needs of others.,UI/Campaign UI/traits/icon_generous_earth.png,3k_main_opinion_topic_set_goodness_philanthropic
3k_ytr_ceo_node_trait_personality_land_powerful,3k_ytr_ceo_node_trait_personality_land_powerful,0,Formidable,"""Show me a warrior that can match my strength and I shall exchange my sword and steed for a spade and plough!""",UI/Campaign UI/traits/icon_brave_fire.png,3k_main_opinion_topic_set_strength_formidable
3k_ytr_ceo_node_trait_personality_land_proud,3k_ytr_ceo_node_trait_personality_land_proud,0,Fulfilled,Harmony comes from accepting things as they are; seeking change within the natural order instead of forcing it.,UI/Campaign UI/traits/icon_foolish_metal.png,3k_main_opinion_topic_set_virtue_fulfilled
3k_ytr_ceo_node_trait_personality_people_amiable,3k_ytr_ceo_node_trait_personality_people_amiable,0,Cordial,"Many speak highly of this person, for they are a pleasure to be around and conversation with them is effortless.",UI/Campaign UI/traits/icon_social_earth.png,3k_main_opinion_topic_set_diplomatic_cordial
3k_ytr_ceo_node_trait_personality_people_cheerful,3k_ytr_ceo_node_trait_personality_people_cheerful,0,Cheerful,"It is easy to be cynical, but this one remains open to beauty and hope and their optimism is infectious.",UI/Campaign UI/traits/icon_cheerful_wood.png,3k_main_opinion_topic_set_charisma_cheerful
3k_ytr_ceo_node_trait_personality_people_compassionate,3k_ytr_ceo_node_trait_personality_people_compassionate,0,Concerned,This person is not content to simply nod sadly about other people’s troubles but goes out of their way to solve them.,UI/Campaign UI/traits/icon_understanding_earth.png,3k_main_opinion_topic_set_goodness_concerned
3k_ytr_ceo_node_trait_personality_people_friendly,3k_ytr_ceo_node_trait_personality_people_friendly,0,Friendly,"This one’s doors are always open, and the tea is always hot.",UI/Campaign UI/traits/icon_social_earth.png,3k_main_opinion_topic_set_charisma_friendly
3k_ytr_ceo_node_trait_personality_people_people_pleaser,3k_ytr_ceo_node_trait_personality_people_people_pleaser,0,Populist,"This shrewd individual anticipates and meets the wants of the people, even before they know them themselves!",UI/Campaign UI/traits/icon_tolerant_earth.png,3k_main_opinion_topic_set_diplomatic_populist
3k_ytr_ceo_node_trait_personality_people_stern,3k_ytr_ceo_node_trait_personality_people_stern,0,Stern,An absolute belief in their own ideals as opposed to all others makes this person inflexible and lacking in sympathy.,UI/Campaign UI/traits/icon_stern_metal.png,3k_main_opinion_topic_set_discipline_stern
3k_ytr_ceo_node_trait_personality_people_understanding,3k_ytr_ceo_node_trait_personality_people_understanding,0,Understanding,To help others without being sanctimonious and dismissing what may seem trivial demonstrates true empathy.,UI/Campaign UI/traits/icon_understanding_water.png,3k_main_opinion_topic_set_patience_understanding
3k_ytr_ceo_node_trait_personality_relentless,3k_ytr_ceo_node_trait_personality_relentless,0,Relentless,"When this one falls, he who strikes the final blow should dig the grave deeply, for some say even death will not stop them.",UI/Campaign UI/traits/icon_relentless_fire.png,3k_main_opinion_topic_set_determination_relentless
3k_ytr_ceo_node_trait_personality_simple,3k_ytr_ceo_node_trait_personality_simple,0,Uncomplicated,"The Tao talks of the usefulness of empty spaces, but the vacuum between this person’s ears may be going too far.",UI/Campaign UI/traits/icon_foolish_wood.png,3k_main_opinion_topic_set_folly_uncomplicated
3k_ytr_ceo_node_trait_personality_stalwart,3k_ytr_ceo_node_trait_personality_stalwart,0,Stalwart,"Like a mountain, this one does not strive for greatness, but achieves it by simply being dependable to those that need them.",UI/Campaign UI/traits/icon_stalwart_metal.png,3k_main_opinion_topic_set_loyalty_stalwart
3k_ytr_ceo_node_trait_personality_strong_willed,3k_ytr_ceo_node_trait_personality_strong_willed,0,Obstinate,"If told that everyone needed air to live, this person would hold their breath until they passed out.",UI/Campaign UI/traits/icon_anti-social_wood.png,3k_main_opinion_topic_set_determination_obstinate
3k_ytr_ceo_node_trait_personality_temperamental,3k_ytr_ceo_node_trait_personality_temperamental,0,Temperamental,"Trying to predict this one’s moods is like trying to close shave with a sword, and every bit as unsettling.",UI/Campaign UI/traits/icon_temperamental_fire.png,3k_main_opinion_topic_set_intensity_temperamental
3k_ytr_ceo_node_trait_personality_trustworthy,3k_ytr_ceo_node_trait_personality_trustworthy,0,Trustworthy,An open and honest face makes it easier to be places where you shouldn’t and hear confidences meant for other ears.,UI/Campaign UI/traits/icon_social_metal.png,3k_main_opinion_topic_set_trust_trustworthy
3k_ytr_ceo_node_trait_personality_vindictive,3k_ytr_ceo_node_trait_personality_vindictive,0,Spiteful,For this person the thrill of a vindictive word or deed as it hits home is as pleasing as a beautiful sunset.,UI/Campaign UI/traits/icon_angry_fire.png,3k_main_opinion_topic_set_cruelty_spiteful
3k_ytr_ceo_node_trait_physical_feared,3k_ytr_ceo_node_trait_physical_feared,0,Feared,"A sword will cut one man down, but dread is like a fire that grows and spreads the more it consumes.",UI/Campaign UI/traits/icon_feared_fire.png,3k_main_opinion_topic_set_intimidation_feared
3k_ytr_ceo_node_trait_physical_healer_of_people,3k_ytr_ceo_node_trait_physical_healer_of_people,0,Healer of People,"There is no way to protect everyone from harm, only to be on hand with compassion to heal them.",UI/Campaign UI/traits/icon_healer_of__people_good.png,
3k_ytr_ceo_node_trait_physical_impeccable,3k_ytr_ceo_node_trait_physical_impeccable,0,Impeccable,"This person is fastidious in their appearance, demonstrating an attention to detail that inspires confidence in others.",UI/Campaign UI/traits/icon_impeccable_fire.png,3k_main_opinion_topic_set_attractive_impeccable
3k_ytr_ceo_node_trait_physical_leader_of_people,3k_ytr_ceo_node_trait_physical_leader_of_people,0,Leader of People,"The people need someone to unite them, and this one has the leadership  skills to do it.",UI/Campaign UI/traits/icon_leader_of_people_good.png,
3k_ytr_ceo_node_trait_physical_protector_of_people,3k_ytr_ceo_node_trait_physical_protector_of_people,0,Protector of People,This one recognises China as the people and does everything in their power to safeguard them.,UI/Campaign UI/traits/icon_protector_of_people_good.png,
3k_ytr_ceo_node_trait_physical_sprained_ankle,3k_ytr_ceo_node_trait_physical_sprained_ankle,-1,Lame,"The enemy that injured this 'valiant warrior' was a rock that tripped them as they fled the battle. More of a pebble, in fact.",UI/Campaign UI/traits/icon_weak_bad.png,3k_main_opinion_topic_set_debilitation_lame
3k_ytr_ceo_node_trait_physical_wound_festering,3k_ytr_ceo_node_trait_physical_wound_festering,-1,Festering Wound,"""When a man bleeds, it’s just tissue.""",UI/Campaign UI/traits/icon_festering_wound_bad.png,3k_main_opinion_topic_set_debilitation_festering_wound
3k_ytr_ceo_node_trait_physical_wound_healed,3k_ytr_ceo_node_trait_physical_wound_healed,-1,Healed,"Heaven has surely blessed this one, for a serious wound inflicted upon them in battle has healed without even leaving a scar or mark!",UI/Campaign UI/traits/icon_festering_wound_bad.png,3k_main_opinion_topic_set_strength_healed
3k_ytr_ceo_node_trait_physical_wound_wound,3k_ytr_ceo_node_trait_physical_wound_wound,-1,Battle Wound,"A war injury still vexes this person when the seasons turn bitter, and may still cause further misery for them.",UI/Campaign UI/traits/icon_festering_wound_bad.png,3k_main_opinion_topic_set_debilitation_battle_wound
ep_ancillary_armour_heavy_armour_fire_extraordinary,ep_ancillary_armour_heavy_armour_fire_extraordinary,0,Unyielding Scale Mail,"Not much to look at, but it's got it where it matters.",armours/ep_ancillary_armour_heavy_armour_fire_extraordinary.png,
ep_ancillary_armour_heavy_armour_fire_unique,ep_ancillary_armour_heavy_armour_fire_unique,0,Dragon's Scales,Plates so resistant you would think them the hide of a winged-beast.,armours/ep_ancillary_armour_heavy_armour_fire_unique.png,
ep_ancillary_armour_heavy_armour_wood_extraordinary,ep_ancillary_armour_heavy_armour_wood_extraordinary,0,Redoubtable Mail,"This armour is an extension of the self; defence flows through it, to the wearer.",armours/3k_main_ancillary_armour_heavy_armour_wood_extraordinary.png,
ep_ancillary_armour_heavy_armour_wood_unique,ep_ancillary_armour_heavy_armour_wood_unique,0,Nature's Shield,It would be easier to split the very ground than this armour.,armours/3k_main_ancillary_armour_heavy_armour_wood_unique.png,
ep_ancillary_armour_light_armour_earth_extraordinary,ep_ancillary_armour_light_armour_earth_extraordinary,0,Thick Leather Hide,"This armour is as a second skin, although considerably firmer.",armours/ep_ancillary_armour_light_armour_earth_extraordinary.png,
ep_ancillary_armour_light_armour_earth_unique,ep_ancillary_armour_light_armour_earth_unique,0,Skin of the Peach Tree,Longevity is granted to those who offer devotion to the blossoms.,armours/ep_ancillary_armour_light_armour_earth_unique.png,
ep_ancillary_armour_light_armour_metal_extraordinary,ep_ancillary_armour_light_armour_metal_extraordinary,0,Proficient's Scale Mail,"Hardened over years of use and experience, like its wearer.",armours/3k_main_ancillary_armour_light_armour_metal_extraordinary.png,
ep_ancillary_armour_light_armour_metal_unique,ep_ancillary_armour_light_armour_metal_unique,0,Spirit of the Dog,"""Dignity and understanding, friend. That is how we win.""",armours/3k_main_ancillary_armour_light_armour_metal_unique.png,
ep_ancillary_armour_medium_armour_earth_extraordinary,ep_ancillary_armour_medium_armour_earth_extraordinary,0,Armour of the Adept,"Functional, but masterfully-forged armour for the warrior of renown.",armours/3k_main_ancillary_armour_medium_armour_earth_extraordinary.png,
ep_ancillary_armour_medium_armour_earth_unique,ep_ancillary_armour_medium_armour_earth_unique,0,Enduring Tortoise,"Hardened shell to defend against man, nature and heaven.",armours/3k_main_ancillary_armour_medium_armour_earth_unique.png,
ep_ancillary_armour_medium_armour_fire_extraordinary,ep_ancillary_armour_medium_armour_fire_extraordinary,0,The Boistrous Cricket,Possessed of the same alacrity and fighting-joy as its namesake.,armours/3k_main_ancillary_armour_medium_armour_fire_extraordinary.png,
ep_ancillary_armour_medium_armour_fire_unique,ep_ancillary_armour_medium_armour_fire_unique,0,Raiments of War,Provides the wearer ample defence and a preternatural disposition for conflict.,armours/3k_main_ancillary_armour_medium_armour_fire_unique.png,
ep_ancillary_armour_medium_armour_metal_extraordinary,ep_ancillary_armour_medium_armour_metal_extraordinary,0,Sage's Armour,There is wisdom in this armour. Wisdom its wearer will now also possess.,armours/3k_main_ancillary_armour_medium_armour_metal_extraordinary.png,
ep_ancillary_armour_medium_armour_metal_unique,ep_ancillary_armour_medium_armour_metal_unique,0,Words of the Master,"Passed down through generations, you embody their words now.",armours/3k_main_ancillary_armour_medium_armour_metal_unique.png,
ep_ancillary_armour_medium_armour_wood_extraordinary,ep_ancillary_armour_medium_armour_wood_extraordinary,0,Forest Skin,Nature provides and defends; this armour is like a wall of oak.,armours/ep_ancillary_armour_medium_armour_wood_extraordinary.png,
ep_ancillary_armour_medium_armour_wood_unique,ep_ancillary_armour_medium_armour_wood_unique,0,The Forest Crane,"Like the crane amongst the pines, we endure, survive and thrive.",armours/ep_ancillary_armour_medium_armour_wood_unique.png,
ep_ancillary_armour_strategist_light_armour_water_extraordinary,ep_ancillary_armour_strategist_light_armour_water_extraordinary,0,Intellectual Vestures,"""There is a difference between knowing the path and walking the path.""",armours/ep_ancillary_armour_strategist_light_armour_water_extraordinary.png,
ep_ancillary_armour_strategist_light_armour_water_unique,ep_ancillary_armour_strategist_light_armour_water_unique,0,Robes of the Mantis,"""There is mystery in the way it moves, and beauty too.""",armours/ep_ancillary_armour_strategist_light_armour_water_unique.png,
ep_ancillary_sima_ai_armour_unique,ep_ancillary_sima_ai_armour_unique,0,Sima Ai's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_ai_armour_unique.png,
ep_ancillary_sima_jiong_armour_unique,ep_ancillary_sima_jiong_armour_unique,0,Sima Jiong's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_jiong_armour_unique.png,
ep_ancillary_sima_liang_armour_unique,ep_ancillary_sima_liang_armour_unique,0,Sima Liang's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_liang_armour_unique.png,
ep_ancillary_sima_lun_armour_unique,ep_ancillary_sima_lun_armour_unique,0,Sima Lun's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_lun_armour_unique.png,
ep_ancillary_sima_wei_armour_unique,ep_ancillary_sima_wei_armour_unique,0,Sima Wei's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_wei_armour_unique.png,
ep_ancillary_sima_ying_armour_unique,ep_ancillary_sima_ying_armour_unique,0,Sima Ying's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_ying_armour_unique.png,
ep_ancillary_sima_yong_armour_unique,ep_ancillary_sima_yong_armour_unique,0,Sima Yong's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_yong_armour_unique.png,
ep_ancillary_sima_yue_armour_unique,ep_ancillary_sima_yue_armour_unique,0,Sima Yue's Armour,"The perfect weight and fit, tailored for this warrior of class and distinction.",armours/ep_ancillary_sima_yue_armour_unique.png,
ep_ceo_node_career_historical_gongsun_hong_01,ep_ceo_node_career_historical_gongsun_hong_01,0,Observant Advisor,Sima Wei's confidante; often sees things that others do not,UI/Campaign UI/traits/icon_wise_good.png,3k_main_opinion_topic_set_perception_perceptive
ep_ceo_node_career_historical_he_lun_01,ep_ceo_node_career_historical_he_lun_01,0,Loyal Officer,"Although subordinate to Sima Yue, he is a loyal and capable advisor",UI/Campaign UI/traits/icon_relentless_good.png,3k_main_opinion_topic_set_determination_committed
